model,category,pair_slug,concat_variant,layer,negative,positive,positive_minus_negative
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__causal_perspective__correlational_perspective,posneg,25,0.5874657449233679,0.6502087387988129,0.06274299387544502
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__causal_perspective__correlational_perspective,posneg,26,0.7327662825516785,0.7682550107734478,0.035488728221769295
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__causal_perspective__correlational_perspective,posneg,27,0.8022101158023709,0.82388193343932,0.021671817636949142
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,0,0.9984606584950255,0.997681145412373,-0.0007795130826525609
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,1,0.99761716018557,0.9967999004469149,-0.0008172597386550962
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,2,0.9958094948735792,0.9947557552903943,-0.0010537395831848873
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,3,0.9812853192709331,0.9747430907343155,-0.006542228536617567
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,4,0.9332247830307624,0.9221546138384557,-0.011070169192306745
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,5,0.8952580892305231,0.8813497525841884,-0.013908336646334729
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,6,0.8490706199565545,0.8374490490334118,-0.011621570923142754
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,7,0.7986861878061702,0.7951032805357283,-0.0035829072704418596
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,8,0.7470025119352383,0.7434610839604815,-0.003541427974756761
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,9,0.7148717129422957,0.7217912678121986,0.006919554869902922
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,10,0.6788886812723893,0.6879787529375282,0.009090071665138866
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,11,0.6808761825022285,0.6762609961603724,-0.004615186341856092
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,12,0.6192165852714101,0.6094511171581535,-0.009765468113256626
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,13,0.6153054420357867,0.594952148839139,-0.020353293196647693
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,14,0.6340681828973344,0.5945635096600186,-0.03950467323731577
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,15,0.6098379073150532,0.5562130451471835,-0.05362486216786966
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,16,0.5962004719051489,0.5468155893270099,-0.049384882578139
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,17,0.6066975868961557,0.5710486816709636,-0.03564890522519215
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,18,0.585184341464314,0.545117001891058,-0.04006733957325592
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,19,0.5775714758457183,0.5144424052746799,-0.06312907057103845
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,20,0.5793903174272615,0.5051872764019312,-0.07420304102533037
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,21,0.5766962385305877,0.5042100993393649,-0.07248613919122282
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,22,0.5788437103823865,0.5075585444438279,-0.0712851659385586
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,23,0.5683013275136376,0.4881776033445191,-0.0801237241691185
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,24,0.590509193423178,0.5222354399503445,-0.06827375347283349
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,25,0.6578238736111398,0.5970837592174846,-0.06074011439365523
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,26,0.7662305452168668,0.7191934776997829,-0.04703706751708392
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,27,0.8245900344265387,0.7895004865691269,-0.03508954785741181
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,0,0.9984698126724504,0.9976821608705481,-0.0007876518019023226
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,1,0.9976123178943016,0.9968002566741764,-0.0008120612201252264
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,2,0.9956991808717851,0.99477632655563,-0.0009228543161551306
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,3,0.9805782970490526,0.9750551469177197,-0.005523150131332977
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,4,0.9304384449337981,0.9210944105247265,-0.009344034409071611
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,5,0.8909701827712354,0.8786429846115585,-0.012327198159676866
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,6,0.843938480441748,0.8334670734620319,-0.010471406979716158
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,7,0.7929653570112133,0.789944492839016,-0.0030208641721972684
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,8,0.7384666080348368,0.7366494410217365,-0.001817167013100307
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,9,0.7063087479798382,0.715649663415248,0.009340915435409824
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,10,0.6682478432061171,0.6803976298557369,0.012149786649619854
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,11,0.6781481133978091,0.677333415302017,-0.0008146980957921546
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,12,0.6140321037750257,0.6193953152121061,0.005363211437080406
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,13,0.6043577051646593,0.6156920779959482,0.011334372831288908
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,14,0.6242202250203222,0.6144458144396294,-0.009774410580692727
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,15,0.5981444085689269,0.5840369981679754,-0.014107410400951537
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,16,0.591264039910112,0.5784177067258259,-0.012846333184286074
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,17,0.6026899876835092,0.601371727022704,-0.0013182606608052039
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,18,0.5794254042680261,0.5764229294220109,-0.003002474846015235
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,19,0.56240535176845,0.5435973232424751,-0.01880802852597485
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,20,0.5559577692204546,0.5422076856779305,-0.01375008354252405
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,21,0.5413614725221431,0.5469800872935177,0.005618614771374597
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,22,0.5429395376079543,0.546323917418624,0.0033843798106696354
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,23,0.534565746203133,0.5287562349076286,-0.005809511295504444
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,24,0.5471039371687073,0.5644668446662208,0.017362907497513458
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,25,0.6214837605742014,0.628744613391438,0.0072608528172365405
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,26,0.7424659073256988,0.7378216034201058,-0.004644303905593006
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,27,0.8002372967707516,0.7961036195032564,-0.0041336772674952504
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,0,0.9984834821374367,0.9977556981856694,-0.0007277839517672025
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,1,0.9976380744682244,0.9968769071868473,-0.0007611672813770953
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,2,0.9957582679261033,0.9947503392530561,-0.0010079286730472203
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,3,0.9799579515944989,0.9748744635470834,-0.005083488047415541
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,4,0.9322094291288963,0.9231712132903022,-0.0090382158385941
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,5,0.8966574163244837,0.88192389130924,-0.01473352501524372
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,6,0.8523839587530935,0.8409732424886759,-0.011410716264417586
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,7,0.8037517300616472,0.8021803458607906,-0.0015713842008566736
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,8,0.7527124121656462,0.7555656385750491,0.002853226409402887
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,9,0.7258474204801928,0.7424306482349523,0.01658322775475951
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,10,0.6959276482542692,0.7123341410788752,0.016406492824605934
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,11,0.7059592482378118,0.7135484359211894,0.007589187683377685
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,12,0.6586025448194824,0.652283802316807,-0.00631874250267539
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,13,0.6639620261337167,0.6502817307464503,-0.013680295387266339
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,14,0.6724039751921761,0.6408006476617534,-0.03160332753042272
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,15,0.6507076478541352,0.6005652492499399,-0.050142398604195226
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,16,0.631200414606275,0.5848891575085298,-0.046311257097745195
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,17,0.6347531314188426,0.6049505110804715,-0.02980262033837111
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,18,0.6121649601085284,0.5709465647072257,-0.04121839540130268
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,19,0.59727996275529,0.5442422920227685,-0.053037670732521525
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,20,0.5867951165975882,0.5394734796993956,-0.047321636898192576
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,21,0.5812898728703423,0.5211776784773582,-0.0601121943929841
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,22,0.5783321511468729,0.519603499615451,-0.058728651531421816
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,23,0.5658190316304496,0.5004896949972344,-0.06532933663321516
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,24,0.5870911958349486,0.5332362241936456,-0.05385497164130304
