category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,statement_index,statement,success,hidden_layer,hidden_layer_index,tsne_1,tsne_2,source_space,hidden_dim,pca_components,perplexity
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,6,Comfort zones feel safe but keep you stuck.,0,27,28,-30.90328,-56.856445,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,7,Letting go is sometimes the best form of control.,0,27,28,-27.009598,2.3492892,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,8,Your opinion of yourself matters more than others’ opinions of you.,0,27,28,48.055073,-0.036128893,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,9,The fear of failure keeps more people stuck than failure itself.,0,27,28,-37.09922,-49.87534,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,10,You are not behind; you’re on your own timeline.,0,27,28,-35.244343,-30.105164,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,11,The quality of your life depends on the quality of your thoughts.,0,27,28,-32.32959,-62.955383,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,12,Everything you admire in others exists within you.,0,27,28,-0.38740936,-18.96799,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,13,Your ego is not your friend.,1,27,28,12.8493185,-13.038778,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,14,Time reveals everything.,0,27,28,-27.047194,-61.817497,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,15,Nothing changes if nothing changes.,1,27,28,-29.709173,-57.401814,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,16,People don’t change until the pain of staying the same is greater than the pain of changing.,0,27,28,-31.548079,-62.117466,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,17,A beautiful life is built on ordinary moments.,0,27,28,-30.134926,-61.58917,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,18,"Most suffering comes from attachment, not circumstances.",0,27,28,-31.913374,-61.99976,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,19,People treat you how you let them.,1,27,28,-33.8497,-66.10412,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,20,Silence can be an answer.,0,27,28,-33.825176,-64.10765,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,21,Difficult conversations create deeper connections.,0,27,28,-33.447758,-65.05209,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,22,Your potential is limited by your willingness to grow.,1,27,28,-54.22114,-3.599185,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,23,Everything you want is on the other side of fear.,0,27,28,-19.927738,-14.075273,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,24,Regret is a heavier burden than failure.,0,27,28,-30.31916,-58.939972,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,25,You don’t need to explain yourself to everyone.,1,27,28,-63.181484,62.86918,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,26,Perception is more powerful than reality.,1,27,28,-31.025938,-59.645348,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,27,"What you consume, consumes you.",0,27,28,-58.94303,92.46012,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,28,Most people settle because they fear uncertainty.,0,27,28,-39.85361,-50.1971,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,29,Your dreams won’t work unless you do.,0,27,28,-33.301815,50.072987,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,30,Peace is found in the present moment.,0,27,28,-33.654964,-64.94956,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,31,You don’t have to be perfect to be worthy.,0,27,28,-95.575035,-17.121841,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,32,A full schedule doesn’t mean a full life.,1,27,28,-32.562855,-57.4045,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,33,You can’t pour from an empty cup.,0,27,28,-76.91405,-9.539059,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,34,People respect boundaries more than explanations.,0,27,28,-33.941193,-65.83835,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,35,"The more you seek approval, the less you feel it.",0,27,28,-31.308815,-58.635475,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,36,Hurt people hurt people.,1,27,28,-33.204967,-64.08646,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,37,You are more than your worst mistake.,0,27,28,-23.67664,19.27175,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,38,Confidence comes from keeping promises to yourself.,0,27,28,-33.05662,-64.42144,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,39,Your vibe attracts your tribe.,0,27,28,-84.53164,68.57077,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,40,Not everyone deserves access to you.,0,27,28,-30.747416,-60.977165,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,41,Growth feels like breaking before it feels like blooming.,0,27,28,-31.114317,-56.778442,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,42,Simplicity is often the key to clarity.,1,27,28,-31.472914,-55.435795,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,43,The right people make life lighter.,0,27,28,-30.75819,-61.25867,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,44,The hardest person to be honest with is yourself.,0,27,28,-31.050604,-59.01193,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,45,What you avoid now will control you later.,0,27,28,-67.68352,14.317092,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,46,Your environment shapes your mindset.,0,27,28,-32.798477,98.83377,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,47,Letting go of control brings more peace than holding on.,1,27,28,-23.482225,-4.16051,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,48,Your worth isn’t tied to your productivity.,1,27,28,-29.91733,-63.873,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,49,Sometimes the best answer is no answer.,0,27,28,1.5019237,-42.019398,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,50,What you think you lack is often already within you.,0,27,28,-105.76094,33.877094,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,51,The loudest voices aren’t always the wisest.,0,27,28,-31.908205,-62.61678,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,52,Not everything requires a reaction.,0,27,28,-0.036714096,-41.13219,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,53,Growth often looks like loss.,1,27,28,-33.63707,-65.23339,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,54,People believe what they want to believe.,0,27,28,-32.410175,-63.297268,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,55,A kind word can change someone’s entire day.,0,27,28,-29.785658,-61.119545,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,56,You are always teaching people how to treat you.,0,27,28,-113.35555,1.7387943,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,57,What you chase too hard tends to run away.,0,27,28,-90.110374,10.390769,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,58,Sometimes the wrong choice teaches you more than the right one.,0,27,28,-46.87063,48.9532,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,59,You don’t need closure to move on.,0,27,28,-19.587763,10.345838,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,negpos,60,The way people treat others says more about them than about you.,1,27,28,-12.368816,22.672136,hidden_state,3072,50,35
